User ID,Age,Gender,Country,Purchase Amount,Purchase Date,Product Category,YearMonth
13568,53,Other,Germany,346.02,2022-01-25,Home & Kitchen,2022-01
13570,57,Other,Canada,291.28,2022-08-24,Electronics,2022-08
13571,46,Male,USA,116.82,2023-11-24,Sports,2023-11
13572,41,Other,UK,230.47,2020-06-25,Books,2020-06
13574,43,Other,,336.02,2020-10-02,Books,2020-10
13575,59,Male,Germany,169.49,2021-06-17,Sports,2021-06
13576,62,Other,Germany,329.88,2020-07-01,Books,2020-07
13577,43,Male,Australia,463.6,2022-05-13,Clothing,2022-05
13579,56,Female,France,167.4,2022-11-20,Beauty,2022-11
13580,46,Other,,281.94,2020-08-02,Electronics,2020-08
13581,69,Female,Germany,281.94,2022-09-05,Electronics,2022-09
13583,24,Male,UK,281.94,2023-05-20,Electronics,2023-05
13584,54,Other,Australia,223.07,2023-04-23,Clothing,2023-04
13585,35,Male,Australia,281.94,2022-07-15,Clothing,2022-07
13586,40,Female,UK,387.66,2023-04-09,Home & Kitchen,2023-04
13587,61,Male,France,196.78,2020-08-19,Electronics,2020-08
13588,55,Male,Australia,154.06,2023-01-02,Sports,2023-01
13589,18,Male,France,115.04,2020-09-09,Sports,2020-09
13590,21,Male,Germany,96.89,2022-06-23,Sports,2022-06
13591,68,Male,Canada,140.32,2023-08-14,Beauty,2023-08
13592,61,Other,Canada,315.47,2023-01-02,Clothing,2023-01
13593,64,Male,USA,123.72,2021-03-09,Home & Kitchen,2021-03
13594,52,Male,Canada,35.0,2022-01-10,Beauty,2022-01
13595,43,Male,Canada,182.72,2023-05-07,Home & Kitchen,2023-05
13596,44,Male,UK,294.5,2021-12-24,Clothing,2021-12
13597,43,Male,USA,281.94,2020-03-24,Home & Kitchen,2020-03
13598,69,Male,USA,229.05,2021-12-12,Sports,2021-12
13599,25,Female,UK,30.88,2022-09-24,Sports,2022-09
13600,60,Other,Canada,385.25,2020-08-04,Clothing,2020-08
13601,33,Male,Canada,436.58,2023-06-14,Sports,2023-06
13603,20,Female,Canada,347.18,2020-09-14,Sports,2020-09
13604,49,Female,USA,317.87,2020-08-16,Electronics,2020-08
13607,31,Male,,404.51,2021-05-19,Home & Kitchen,2021-05
13608,49,Female,,222.06,2021-10-12,Home & Kitchen,2021-10
13609,43,Female,France,327.28,2021-03-15,Home & Kitchen,2021-03
13610,64,Other,Germany,85.15,2020-06-21,Electronics,2020-06
13611,23,Male,Canada,348.99,2022-07-29,Sports,2022-07
13612,53,Other,France,281.94,2021-10-30,Clothing,2021-10
13613,57,Other,Australia,401.65,2020-06-10,Sports,2020-06
13614,68,Female,Germany,409.74,2021-08-29,Home & Kitchen,2021-08
13617,49,Male,France,490.57,2022-12-31,Beauty,2022-12
13618,33,Other,Australia,489.13,2021-08-04,Electronics,2021-08
13619,18,Other,France,294.95,2021-02-05,Clothing,2021-02
13620,30,Male,UK,281.94,2021-12-12,Home & Kitchen,2021-12
13621,28,Other,Australia,231.38,2023-10-28,Home & Kitchen,2023-10
13622,25,Male,Germany,153.4,2020-11-03,Beauty,2020-11
13623,42,Female,France,170.21,2023-07-31,Home & Kitchen,2023-07
13625,49,Other,UK,478.08,2023-07-23,Sports,2023-07
13626,41,Female,Australia,311.81,2023-09-11,Sports,2023-09
13627,45,Female,Australia,467.56,2021-07-02,Sports,2021-07
13628,31,Male,Germany,196.63,2022-11-05,Electronics,2022-11
13629,62,Female,,152.61,2020-07-01,Beauty,2020-07
13630,43,Female,USA,70.71,2022-05-17,Sports,2022-05
13632,44,Male,Canada,445.63,2022-11-03,Electronics,2022-11
13634,64,Male,,228.98,2022-03-16,Home & Kitchen,2022-03
13635,32,Other,Canada,286.28,2020-08-23,Home & Kitchen,2020-08
13637,62,Female,UK,100.45,2021-05-17,Sports,2021-05
13638,58,Female,UK,483.0,2020-09-11,Beauty,2020-09
13639,43,Male,Germany,281.94,2021-01-11,Books,2021-01
13640,43,Male,France,428.4,2023-08-31,Sports,2023-08
13641,59,Male,Australia,265.08,2023-08-23,Books,2023-08
13642,61,Female,Germany,122.14,2023-02-06,Home & Kitchen,2023-02
13643,63,Other,UK,285.88,2023-07-22,Beauty,2023-07
13644,50,Male,UK,38.63,2023-09-03,Electronics,2023-09
13645,63,Other,USA,426.84,2022-02-05,Beauty,2022-02
13646,31,Female,USA,326.54,2023-06-22,Sports,2023-06
13647,25,Female,UK,145.01,2021-02-25,Electronics,2021-02
13648,65,Female,,281.94,2020-05-10,Sports,2020-05
13649,31,Female,Germany,451.89,2022-08-01,Sports,2022-08
13650,18,Other,UK,421.25,2023-12-19,Beauty,2023-12
13651,33,Other,Australia,382.74,2023-03-14,Sports,2023-03
13653,43,Other,USA,436.89,2020-08-06,Electronics,2020-08
13654,32,Other,Germany,127.21,2020-07-15,Home & Kitchen,2020-07
13655,41,Other,Germany,281.94,2021-08-17,Clothing,2021-08
13656,66,Male,France,281.94,2022-02-21,Books,2022-02
13657,68,Other,UK,460.17,2021-09-09,Home & Kitchen,2021-09
13659,43,Other,USA,118.57,2022-04-23,Clothing,2022-04
13662,41,Male,,277.42,2023-01-23,Books,2023-01
13663,50,Male,UK,422.09,2021-01-23,Beauty,2021-01
13664,33,Male,Germany,298.22,2021-05-29,Beauty,2021-05
13665,25,Male,France,52.53,2020-02-16,Sports,2020-02
13666,46,Female,Germany,405.72,2023-03-27,Sports,2023-03
13667,40,Male,Australia,77.45,2022-01-20,Sports,2022-01
13668,62,Female,France,441.96,2020-09-27,Home & Kitchen,2020-09
13669,48,Female,France,281.94,2021-02-25,Electronics,2021-02
13670,57,Female,,367.27,2022-11-17,Books,2022-11
13671,66,Male,France,486.19,2023-04-15,Beauty,2023-04
13672,31,Male,Germany,218.81,2020-03-27,Electronics,2020-03
13674,43,Female,France,413.79,2021-12-19,Clothing,2021-12
13675,44,Male,France,59.57,2022-05-11,Home & Kitchen,2022-05
13676,64,Other,UK,18.71,2022-01-27,Books,2022-01
13677,33,Other,UK,304.14,2023-07-15,Clothing,2023-07
13678,68,Other,,87.92,2020-02-23,Sports,2020-02
13679,43,Male,UK,131.59,2020-03-23,Beauty,2020-03
13680,50,Male,Canada,488.26,2021-06-27,Sports,2021-06
13681,61,Female,UK,328.31,2021-01-19,Sports,2021-01
13683,43,Male,Australia,449.41,2020-08-10,Clothing,2020-08
13684,29,Male,Canada,65.07,2020-10-12,Books,2020-10
13685,37,Female,Australia,464.25,2022-04-03,Clothing,2022-04
13686,62,Female,Germany,433.93,2021-03-19,Books,2021-03
13687,57,Other,UK,281.94,2020-03-29,Home & Kitchen,2020-03
13689,47,Male,USA,231.87,2022-02-05,Books,2022-02
13690,43,Male,France,487.37,2023-03-27,Clothing,2023-03
13693,56,Other,UK,258.22,2023-11-04,Sports,2023-11
13695,46,Male,France,246.03,2020-03-27,Sports,2020-03
13697,62,Male,Germany,454.77,2022-03-12,Sports,2022-03
13698,30,Female,Germany,358.04,2021-08-17,Books,2021-08
13699,26,Other,Germany,403.58,2023-01-17,Beauty,2023-01
13700,41,Female,Germany,267.91,2020-06-02,Electronics,2020-06
13702,53,Male,Australia,281.94,2023-03-27,Books,2023-03
13704,44,Female,USA,10.0,2021-02-21,Books,2021-02
13706,54,Other,Germany,427.56,2023-08-05,Home & Kitchen,2023-08
13707,24,Other,France,281.94,2022-02-06,Sports,2022-02
13708,25,Other,Germany,115.65,2020-06-07,Sports,2020-06
13709,43,Other,UK,410.47,2020-11-07,Electronics,2020-11
13710,58,Male,Germany,158.2,2022-03-09,Books,2022-03
13711,31,Male,,113.15,2021-08-03,Books,2021-08
13713,53,Male,UK,13.22,2023-10-09,Beauty,2023-10
13715,57,Female,France,236.17,2020-09-21,Books,2020-09
13716,34,Female,Canada,87.7,2022-10-28,Clothing,2022-10
13717,57,Male,Australia,87.6,2022-10-14,Electronics,2022-10
13718,46,Other,USA,319.0,2020-04-16,Clothing,2020-04
13719,44,Female,Germany,410.42,2022-07-20,Sports,2022-07
13720,18,Female,,281.94,2022-01-08,Sports,2022-01
13721,69,Male,Australia,55.22,2022-12-28,Electronics,2022-12
13722,51,Other,Australia,448.21,2021-03-15,Beauty,2021-03
13723,21,Other,UK,461.76,2023-03-07,Books,2023-03
13724,43,Other,France,144.1,2023-10-13,Clothing,2023-10
13725,43,Male,Australia,278.79,2022-04-21,Books,2022-04
13726,50,Other,USA,245.19,2022-06-13,Books,2022-06
13727,24,Female,Germany,335.77,2021-10-12,Books,2021-10
13728,18,Female,USA,489.08,2021-06-03,Home & Kitchen,2021-06
13729,58,Female,Australia,493.26,2022-12-27,Electronics,2022-12
13730,20,Male,UK,257.03,2020-05-25,Books,2020-05
13731,61,Other,Canada,281.94,2023-06-27,Electronics,2023-06
13732,68,Male,Germany,281.94,2021-01-18,Beauty,2021-01
13733,32,Other,Germany,209.72,2021-04-12,Books,2021-04
13734,48,Male,USA,269.64,2022-01-31,Clothing,2022-01
13735,33,Female,USA,480.38,2022-06-08,Clothing,2022-06
13737,46,Male,Australia,270.66,2023-10-19,Books,2023-10
13739,46,Female,USA,460.13,2020-04-29,Electronics,2020-04
13740,34,Male,France,495.03,2022-01-19,Home & Kitchen,2022-01
13741,39,Male,Australia,436.02,2020-02-24,Books,2020-02
13742,41,Female,Australia,172.68,2022-12-29,Home & Kitchen,2022-12
13743,34,Other,France,142.55,2020-12-21,Books,2020-12
13744,38,Male,France,218.43,2023-08-04,Sports,2023-08
13745,68,Female,Australia,375.05,2022-02-12,Sports,2022-02
13746,67,Male,Germany,9.61,2022-06-30,Home & Kitchen,2022-06
13747,28,Female,USA,497.58,2022-10-05,Sports,2022-10
13748,24,Other,UK,281.94,2022-08-19,Home & Kitchen,2022-08
13749,59,Other,USA,281.94,2023-06-14,Sports,2023-06
13752,61,Other,Germany,124.5,2023-07-17,Electronics,2023-07
13754,38,Female,Germany,316.51,2020-09-20,Electronics,2020-09
13755,35,Male,,452.25,2020-12-09,Books,2020-12
13756,52,Other,Germany,281.94,2022-04-06,Clothing,2022-04
13757,37,Other,Canada,10.08,2021-06-04,Home & Kitchen,2021-06
13758,43,Other,Germany,437.86,2022-12-01,Clothing,2022-12
13759,22,Male,USA,282.58,2022-11-07,Electronics,2022-11
13760,30,Other,,122.66,2023-05-18,Home & Kitchen,2023-05
13761,68,Female,France,310.39,2021-03-07,Home & Kitchen,2021-03
13762,29,Male,USA,497.92,2020-11-25,Books,2020-11
13763,38,Other,Australia,141.71,2020-10-02,Clothing,2020-10
13765,23,Female,Germany,350.98,2022-07-25,Clothing,2022-07
13767,43,Female,USA,411.17,2022-01-16,Home & Kitchen,2022-01
13768,43,Male,Germany,328.0,2023-03-17,Electronics,2023-03
13769,65,Male,,421.39,2022-12-09,Sports,2022-12
13770,25,Male,France,281.94,2020-05-12,Beauty,2020-05
13771,26,Female,Germany,424.36,2021-11-30,Sports,2021-11
13772,44,Male,Germany,227.06,2022-09-13,Home & Kitchen,2022-09
13773,21,Male,France,70.7,2021-08-07,Sports,2021-08
13774,38,Female,Australia,451.2,2022-03-21,Home & Kitchen,2022-03
13776,38,Other,,88.3,2020-10-18,Sports,2020-10
13777,57,Female,France,127.02,2020-08-19,Electronics,2020-08
13778,42,Female,UK,281.94,2023-01-29,Beauty,2023-01
13779,43,Female,Germany,481.85,2020-09-15,Sports,2020-09
13780,32,Other,USA,443.66,2022-08-14,Clothing,2022-08
13781,52,Male,Canada,176.44,2023-08-08,Home & Kitchen,2023-08
13782,66,Female,UK,281.94,2020-04-21,Electronics,2020-04
13784,58,Female,USA,372.61,2023-03-26,Books,2023-03
13785,54,Other,Canada,84.8,2020-08-12,Books,2020-08
13788,45,Male,Australia,439.29,2022-07-06,Clothing,2022-07
13789,31,Male,Australia,319.6,2021-08-03,Sports,2021-08
13790,21,Other,France,470.16,2023-04-10,Sports,2023-04
13791,37,Male,UK,465.75,2023-12-14,Beauty,2023-12
13792,51,Other,Australia,281.94,2022-01-05,Electronics,2022-01
13794,50,Male,Australia,343.12,2021-07-14,Sports,2021-07
13795,41,Other,Canada,100.41,2023-06-13,Sports,2023-06
13796,37,Female,Australia,281.94,2022-09-29,Sports,2022-09
13797,22,Female,France,380.16,2022-06-05,Electronics,2022-06
13798,55,Male,France,426.06,2023-06-16,Sports,2023-06
13799,47,Male,Australia,281.94,2021-01-14,Beauty,2021-01
13800,41,Male,UK,264.1,2021-04-01,Home & Kitchen,2021-04
13801,60,Male,USA,196.14,2023-05-12,Home & Kitchen,2023-05
13802,57,Male,Australia,242.25,2023-12-13,Sports,2023-12
13803,24,Male,Germany,258.68,2020-03-24,Electronics,2020-03
13804,43,Other,,281.94,2023-05-22,Books,2023-05
13805,55,Female,Australia,376.51,2023-11-15,Sports,2023-11
13806,33,Female,Canada,487.63,2020-12-24,Beauty,2020-12
13808,32,Other,UK,281.94,2020-02-27,Clothing,2020-02
13809,63,Female,USA,345.64,2021-11-14,Beauty,2021-11
13810,40,Female,USA,251.65,2021-03-12,Electronics,2021-03
13811,29,Male,,421.31,2022-10-10,Home & Kitchen,2022-10
13812,46,Female,UK,77.54,2022-05-23,Electronics,2022-05
13813,61,Male,Australia,281.94,2022-02-02,Electronics,2022-02
13814,65,Male,UK,232.33,2022-04-19,Sports,2022-04
13815,32,Female,Australia,212.55,2021-10-10,Clothing,2021-10
13817,62,Male,Australia,343.67,2022-02-25,Electronics,2022-02
13818,60,Other,USA,426.21,2020-03-26,Sports,2020-03
13819,66,Female,France,121.38,2022-05-28,Beauty,2022-05
13820,38,Other,Germany,150.08,2023-03-17,Electronics,2023-03
13821,32,Male,,276.55,2022-09-06,Home & Kitchen,2022-09
13822,31,Male,Canada,176.55,2021-10-28,Sports,2021-10
13824,61,Other,Australia,104.07,2023-02-15,Home & Kitchen,2023-02
13825,33,Other,France,157.29,2023-11-03,Sports,2023-11
13826,32,Male,,165.8,2020-09-20,Electronics,2020-09
13829,44,Other,Australia,419.66,2020-09-19,Home & Kitchen,2020-09
13830,40,Female,Germany,259.22,2022-11-13,Home & Kitchen,2022-11
13831,46,Other,Germany,236.09,2022-06-26,Books,2022-06
13832,43,Male,Australia,39.71,2022-04-19,Electronics,2022-04
13833,69,Female,Canada,102.68,2023-03-10,Clothing,2023-03
13834,26,Female,France,448.2,2021-03-29,Electronics,2021-03
13836,60,Other,Germany,493.78,2023-02-13,Sports,2023-02
13837,60,Other,Canada,297.94,2020-10-06,Home & Kitchen,2020-10
13838,43,Other,UK,191.86,2021-07-03,Home & Kitchen,2021-07
13839,59,Male,Germany,140.68,2020-07-17,Electronics,2020-07
13840,21,Other,Australia,459.59,2021-10-31,Electronics,2021-10
13841,22,Female,Australia,188.51,2023-07-30,Sports,2023-07
13843,28,Other,,142.74,2023-02-25,Books,2023-02
13844,58,Female,Australia,324.58,2023-05-15,Books,2023-05
13846,33,Other,Germany,50.33,2020-09-14,Home & Kitchen,2020-09
13847,58,Female,Germany,231.53,2022-02-14,Sports,2022-02
13848,47,Male,France,281.94,2021-10-18,Sports,2021-10
13849,21,Female,Australia,199.5,2021-05-25,Electronics,2021-05
13851,63,Female,France,198.78,2020-03-04,Clothing,2020-03
13852,20,Male,UK,246.46,2021-12-01,Clothing,2021-12
13853,67,Male,France,96.74,2020-05-20,Clothing,2020-05
13854,38,Other,France,224.0,2022-09-04,Beauty,2022-09
13855,23,Female,Canada,183.95,2022-01-09,Home & Kitchen,2022-01
13856,60,Female,,281.94,2020-04-16,Beauty,2020-04
13859,22,Other,France,336.16,2021-01-22,Beauty,2021-01
13860,26,Female,UK,64.94,2020-09-14,Books,2020-09
13861,37,Other,Australia,256.0,2023-02-11,Electronics,2023-02
13862,45,Other,Canada,372.52,2022-04-12,Clothing,2022-04
13864,35,Female,France,94.73,2022-06-04,Books,2022-06
13865,36,Other,Germany,115.63,2020-02-07,Sports,2020-02
13866,20,Female,Germany,431.81,2022-07-04,Beauty,2022-07
13867,26,Female,France,245.28,2022-11-14,Electronics,2022-11
13868,53,Female,Australia,228.95,2022-06-11,Sports,2022-06
13869,48,Other,France,249.59,2022-12-11,Home & Kitchen,2022-12
13870,66,Male,UK,281.94,2022-04-30,Books,2022-04
13871,34,Male,Canada,315.68,2023-01-19,Beauty,2023-01
13872,40,Other,France,404.95,2023-03-07,Sports,2023-03
13874,58,Female,,20.04,2020-03-01,Books,2020-03
13875,58,Male,Canada,359.02,2020-04-20,Clothing,2020-04
13876,22,Other,USA,50.16,2020-09-14,Electronics,2020-09
13877,32,Other,Australia,483.6,2020-05-14,Clothing,2020-05
13879,20,Other,USA,388.83,2020-07-07,Clothing,2020-07
13880,36,Other,USA,312.82,2020-12-01,Clothing,2020-12
13881,45,Male,Canada,476.21,2021-09-16,Home & Kitchen,2021-09
13882,20,Male,Australia,486.96,2022-11-16,Home & Kitchen,2022-11
13883,43,Other,,143.05,2022-10-21,Clothing,2022-10
13884,21,Other,USA,244.02,2021-12-26,Books,2021-12
13885,41,Male,UK,254.6,2020-03-26,Books,2020-03
13886,48,Male,France,92.96,2021-10-28,Beauty,2021-10
13887,62,Female,Australia,452.45,2020-03-20,Sports,2020-03
13888,62,Other,Germany,281.94,2021-07-25,Sports,2021-07
13889,28,Other,France,48.29,2023-12-02,Home & Kitchen,2023-12
13890,54,Male,Canada,81.49,2022-03-13,Electronics,2022-03
13891,43,Male,Canada,259.09,2022-03-11,Clothing,2022-03
13892,26,Female,Germany,441.43,2023-11-25,Home & Kitchen,2023-11
13894,43,Male,Germany,111.34,2020-06-23,Home & Kitchen,2020-06
13895,20,Other,Canada,281.94,2022-05-15,Books,2022-05
13896,64,Female,Australia,488.13,2022-05-13,Electronics,2022-05
13897,43,Male,Australia,31.16,2022-12-18,Books,2022-12
13899,43,Male,USA,453.4,2021-05-01,Home & Kitchen,2021-05
13900,40,Other,USA,340.85,2022-01-23,Books,2022-01
13901,47,Male,UK,471.89,2020-10-09,Home & Kitchen,2020-10
13902,27,Male,Canada,80.47,2022-01-06,Electronics,2022-01
13903,25,Other,Germany,471.58,2021-03-31,Clothing,2021-03
13904,43,Male,Australia,110.22,2020-08-09,Books,2020-08
13905,42,Male,France,275.38,2022-05-29,Electronics,2022-05
13907,32,Male,Canada,258.67,2021-12-16,Home & Kitchen,2021-12
13908,58,Other,UK,137.35,2022-11-30,Beauty,2022-11
13909,27,Female,Australia,391.42,2023-12-23,Electronics,2023-12
13910,37,Male,USA,372.58,2021-11-13,Sports,2021-11
13911,43,Other,France,477.21,2022-02-18,Beauty,2022-02
13913,40,Female,France,276.31,2020-09-06,Clothing,2020-09
13916,36,Other,Germany,326.52,2020-01-04,Books,2020-01
13917,31,Other,Canada,281.94,2021-03-24,Electronics,2021-03
13919,43,Other,France,197.16,2021-05-25,Home & Kitchen,2021-05
13920,29,Other,France,432.71,2022-06-16,Sports,2022-06
13921,43,Male,UK,389.75,2020-02-15,Clothing,2020-02
13922,44,Other,USA,124.99,2020-11-26,Clothing,2020-11
13923,46,Other,Canada,28.58,2020-05-05,Beauty,2020-05
13924,32,Other,Germany,281.94,2023-03-06,Clothing,2023-03
13925,63,Other,,421.6,2023-04-27,Sports,2023-04
13926,43,Male,UK,127.36,2023-03-12,Sports,2023-03
13928,45,Female,Germany,209.93,2023-12-20,Electronics,2023-12
13929,43,Other,,171.18,2023-04-16,Clothing,2023-04
13931,35,Other,UK,467.48,2023-12-29,Sports,2023-12
13933,51,Female,France,143.2,2020-10-04,Clothing,2020-10
13934,49,Other,USA,169.09,2023-01-22,Electronics,2023-01
13935,46,Female,Australia,145.91,2020-11-25,Books,2020-11
13936,42,Female,,85.64,2021-04-22,Sports,2021-04
13937,43,Female,France,180.45,2023-03-19,Home & Kitchen,2023-03
13938,56,Male,UK,238.53,2021-05-24,Beauty,2021-05
13940,36,Male,,281.94,2022-07-11,Books,2022-07
13941,64,Male,Canada,390.81,2023-10-02,Sports,2023-10
13942,59,Other,Australia,159.21,2023-07-24,Books,2023-07
13943,39,Other,Germany,459.38,2020-01-31,Books,2020-01
13944,46,Other,Australia,168.13,2023-11-01,Home & Kitchen,2023-11
13945,50,Other,Australia,432.13,2022-11-27,Beauty,2022-11
13946,55,Male,Canada,179.5,2021-07-04,Books,2021-07
13947,62,Other,UK,255.39,2021-11-06,Beauty,2021-11
13949,43,Other,UK,196.61,2022-08-18,Beauty,2022-08
13951,20,Other,Canada,281.94,2020-10-16,Sports,2020-10
13952,36,Other,UK,435.88,2023-06-06,Sports,2023-06
13953,27,Male,Canada,286.68,2022-11-09,Beauty,2022-11
13954,43,Female,Australia,112.34,2020-03-03,Home & Kitchen,2020-03
13955,32,Male,Australia,494.84,2020-06-18,Clothing,2020-06
13956,28,Female,Canada,281.94,2020-01-13,Beauty,2020-01
13958,43,Male,Australia,484.26,2021-01-23,Clothing,2021-01
13959,41,Other,Germany,479.44,2022-01-05,Clothing,2022-01
13960,30,Other,UK,44.37,2023-10-03,Sports,2023-10
13961,49,Female,France,14.81,2020-12-22,Clothing,2020-12
13962,43,Female,Australia,27.01,2021-09-24,Books,2021-09
13963,21,Female,Australia,344.23,2023-04-09,Home & Kitchen,2023-04
13964,30,Other,USA,356.89,2020-07-16,Clothing,2020-07
13965,26,Male,,363.39,2023-04-07,Sports,2023-04
13966,43,Female,,316.97,2020-06-05,Clothing,2020-06
13967,51,Other,USA,146.32,2023-09-09,Home & Kitchen,2023-09
13968,54,Other,UK,87.73,2023-05-18,Electronics,2023-05
13969,65,Male,USA,281.94,2023-05-04,Electronics,2023-05
13970,24,Male,USA,457.0,2020-09-26,Beauty,2020-09
13971,18,Other,,125.03,2020-03-02,Sports,2020-03
13972,29,Male,France,88.13,2021-05-12,Sports,2021-05
13973,38,Male,USA,281.94,2022-01-07,Sports,2022-01
13974,28,Other,France,28.96,2020-04-26,Clothing,2020-04
13975,61,Female,France,85.26,2022-07-03,Home & Kitchen,2022-07
13977,61,Other,Germany,123.18,2022-09-08,Home & Kitchen,2022-09
13978,61,Female,France,369.73,2021-12-18,Electronics,2021-12
13980,51,Other,,455.02,2020-10-27,Sports,2020-10
13981,51,Male,Australia,281.94,2020-11-22,Clothing,2020-11
13982,42,Female,France,353.23,2023-08-31,Electronics,2023-08
13983,21,Other,USA,249.55,2022-08-07,Beauty,2022-08
13984,69,Female,France,281.94,2022-01-02,Clothing,2022-01
13986,33,Female,,178.23,2023-07-24,Sports,2023-07
13987,27,Other,Germany,7.87,2022-10-24,Electronics,2022-10
13988,62,Male,Australia,289.6,2020-06-29,Sports,2020-06
13991,36,Female,Canada,467.3,2021-06-15,Books,2021-06
13992,23,Male,France,85.28,2023-05-07,Sports,2023-05
13994,69,Other,USA,7.0,2020-04-05,Clothing,2020-04
13995,68,Female,Germany,456.96,2023-01-24,Sports,2023-01
13996,25,Female,France,80.25,2022-02-28,Home & Kitchen,2022-02
13997,31,Female,USA,220.49,2020-03-29,Books,2020-03
13998,27,Male,Canada,33.29,2022-08-04,Electronics,2022-08
14000,55,Other,UK,393.79,2021-06-07,Clothing,2021-06
14002,32,Female,Australia,388.91,2020-10-01,Electronics,2020-10
14003,40,Female,France,281.94,2021-07-08,Home & Kitchen,2021-07
14004,40,Male,France,261.07,2021-04-09,Home & Kitchen,2021-04
14005,43,Other,Germany,370.17,2020-04-08,Books,2020-04
14006,63,Female,Canada,440.16,2021-10-16,Clothing,2021-10
14007,36,Other,Canada,397.54,2021-03-28,Beauty,2021-03
14008,45,Other,UK,347.41,2020-10-18,Sports,2020-10
14009,43,Male,UK,352.4,2022-10-14,Electronics,2022-10
14010,27,Other,Germany,84.74,2020-10-27,Sports,2020-10
14011,64,Female,,475.58,2020-06-22,Electronics,2020-06
14012,43,Male,Canada,106.8,2023-04-24,Clothing,2023-04
14013,43,Male,USA,177.73,2020-01-30,Home & Kitchen,2020-01
14014,20,Other,USA,261.4,2020-09-07,Home & Kitchen,2020-09
14015,24,Male,Germany,67.46,2021-09-12,Sports,2021-09
14016,33,Other,UK,298.82,2023-05-21,Sports,2023-05
14018,27,Male,Germany,462.07,2022-11-26,Electronics,2022-11
14019,36,Female,UK,444.89,2022-09-29,Books,2022-09
14021,34,Male,USA,227.49,2023-01-25,Clothing,2023-01
14022,45,Male,UK,55.79,2021-06-19,Sports,2021-06
14023,36,Other,,412.53,2023-09-10,Beauty,2023-09
14024,54,Other,UK,192.79,2020-12-09,Electronics,2020-12
14025,40,Other,France,126.93,2022-05-16,Home & Kitchen,2022-05
14026,37,Other,France,497.67,2020-03-26,Clothing,2020-03
14027,30,Female,Germany,335.81,2023-03-30,Home & Kitchen,2023-03
14028,30,Female,Germany,41.56,2022-11-06,Clothing,2022-11
14029,60,Female,Canada,281.94,2020-08-31,Electronics,2020-08
14030,43,Female,France,376.45,2022-02-18,Home & Kitchen,2022-02
14032,32,Other,,66.23,2020-01-06,Beauty,2020-01
14033,34,Male,,251.24,2022-08-20,Electronics,2022-08
14034,43,Male,Germany,382.84,2021-01-15,Books,2021-01
14035,45,Female,Australia,42.63,2022-02-17,Clothing,2022-02
14036,36,Male,Germany,85.9,2023-06-12,Sports,2023-06
14037,21,Female,Australia,311.37,2023-11-08,Home & Kitchen,2023-11
14038,39,Other,Germany,281.97,2020-05-03,Beauty,2020-05
14039,39,Female,UK,453.02,2022-12-19,Electronics,2022-12
14040,54,Other,Australia,408.32,2021-05-15,Home & Kitchen,2021-05
14041,56,Female,USA,459.82,2020-01-10,Electronics,2020-01
14042,51,Male,Germany,235.65,2022-08-28,Books,2022-08
14043,50,Male,France,394.96,2021-08-18,Sports,2021-08
14044,61,Female,USA,29.11,2023-12-20,Home & Kitchen,2023-12
14045,59,Other,France,150.77,2023-03-16,Home & Kitchen,2023-03
14046,57,Other,,323.91,2021-04-01,Electronics,2021-04
14047,50,Female,UK,383.02,2021-09-03,Electronics,2021-09
14048,29,Male,USA,287.39,2021-12-27,Home & Kitchen,2021-12
14049,19,Other,USA,242.96,2021-08-19,Beauty,2021-08
14050,45,Female,Germany,120.47,2022-10-25,Books,2022-10
14051,27,Other,Australia,91.22,2020-10-13,Home & Kitchen,2020-10
14052,39,Male,Germany,438.36,2020-07-25,Clothing,2020-07
14053,34,Other,Germany,75.4,2021-07-03,Beauty,2021-07
14054,43,Female,Canada,220.47,2023-07-03,Clothing,2023-07
14055,20,Other,UK,444.8,2021-11-22,Home & Kitchen,2021-11
14056,24,Other,Australia,78.12,2022-06-29,Books,2022-06
14057,61,Male,UK,281.94,2022-11-08,Beauty,2022-11
14059,43,Male,,169.13,2021-12-14,Beauty,2021-12
14060,29,Male,Germany,220.67,2022-05-31,Electronics,2022-05
14061,52,Female,Germany,314.67,2021-08-22,Home & Kitchen,2021-08
14062,34,Other,UK,192.59,2023-04-13,Sports,2023-04
14063,45,Other,Canada,400.92,2022-08-09,Electronics,2022-08
14064,58,Other,UK,484.65,2020-08-30,Clothing,2020-08
14066,39,Female,France,275.0,2022-09-23,Sports,2022-09
14067,55,Male,USA,180.63,2022-08-28,Sports,2022-08
14068,50,Other,Australia,219.7,2021-10-12,Clothing,2021-10
14069,39,Other,,168.43,2022-06-04,Home & Kitchen,2022-06
14070,61,Male,Australia,223.65,2020-04-12,Home & Kitchen,2020-04
14071,43,Male,Canada,11.42,2022-02-08,Home & Kitchen,2022-02
14072,43,Other,,32.33,2023-06-23,Clothing,2023-06
14073,43,Male,Australia,386.81,2020-05-27,Sports,2020-05
14074,32,Other,Australia,170.73,2022-03-29,Books,2022-03
14075,39,Other,Canada,281.94,2022-10-06,Clothing,2022-10
14076,47,Other,,242.57,2021-10-31,Clothing,2021-10
14077,60,Other,Germany,403.93,2023-04-14,Electronics,2023-04
14078,57,Other,USA,333.47,2022-02-07,Home & Kitchen,2022-02
14080,51,Male,,226.62,2022-02-15,Beauty,2022-02
14081,61,Female,USA,353.64,2023-02-10,Beauty,2023-02
